item_id,status,sku,price,qty_ordered,grand_total,increment_id,category_name_1,discount_amount,payment_method,Working Date,BI Status, MV ,Customer ID
211904,complete,salience_SK101-L,1999,1,1999,100148006,Men's Fashion,0,cod,7/2/2016,Net,"1,999",251
211906,complete,UK_Chum Chum Tin Pack  500 Gms,260,1,260,100148007,Soghaat,0,cod,7/2/2016,Net,260,247
211907,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100148008,Soghaat,0,cod,7/2/2016,Net,350,252
211908,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100148009,Soghaat,0,cod,7/2/2016,Net,350,253
211909,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100148010,Soghaat,0,cod,7/2/2016,Net,350,254
211910,canceled,panasonic_3411,3200,2,6400,100148011,Mobiles & Tablets,0,cod,7/2/2016,Gross,"6,400",255
211911,complete,UK_Cake Rusk Cardamom 150 Gms,90,1,90,100148012,Soghaat,0,cod,7/2/2016,Net,90,247
211912,complete,UK_Namkino Mix Nimco 200 Gms,80,1,80,100148013,Soghaat,0,cod,7/2/2016,Net,80,256
211913,complete,bb_WSTIV,1100,1,2799,100148014,Kids & Baby,0,cod,7/2/2016,Net,"1,100",257
211914,complete,KI_bedsheet-2050mkmmbs,1699,1,2799,100148014,Home & Living,0,cod,7/2/2016,Net,"1,699",257
211915,complete,Al Muhafiz Sohan Halwa Cashew,570,1,370,100148015,Soghaat,200,cod,7/2/2016,Net,570,258
211916,complete,kcc_Bakheer Pocket Perfume,120,2,240,100148016,Beauty & Grooming,0,cod,7/2/2016,Net,240,114
211917,order_refunded,PHILIPS_HP8600_32,2950,1,2950,100148017,Beauty & Grooming,0,cod,7/2/2016,Valid,"2,950",156
211918,complete,kcc_glamour deal,320,1,320,100148018,Beauty & Grooming,0,cod,7/2/2016,Net,320,259
211919,complete,audionic_AH-70,190,2,180,100148019,Computing,200,cod,7/2/2016,Net,380,248
211920,order_refunded,UK_Cake Rusk Cardamom 150 Gms,90,1,90,100148020,Soghaat,0,cod,7/2/2016,Valid,90,260
211923,complete,UK_Tea Rusk Regular 220 Gms,75,1,75,100148022,Soghaat,0,cod,7/2/2016,Net,75,260
211921,order_refunded,bata_comfit-8613714-43-9,999,1,999,100148021,Men's Fashion,0,cod,7/2/2016,Valid,999,256
211925,complete,kcc_Bakheer Pocket Perfume,120,2,1160,100148024,Beauty & Grooming,0,cod,7/2/2016,Net,240,13
211926,complete,kcc_Oudh Pocket Perfume,120,1,1160,100148024,Beauty & Grooming,0,cod,7/2/2016,Net,120,13
211927,complete,kcc_Cool Pocket Perfume,120,1,1160,100148024,Beauty & Grooming,0,cod,7/2/2016,Net,120,13
211928,complete,kcc_glamour deal,320,1,1160,100148024,Beauty & Grooming,0,cod,7/2/2016,Net,320,13
211929,complete,kcc_social,180,1,1160,100148024,Beauty & Grooming,0,cod,7/2/2016,Net,180,13
211930,complete,kcc_smart,180,1,1160,100148024,Home & Living,0,cod,7/2/2016,Net,180,13
211931,complete,Rajesh_RAJ001,1300,1,1300,100148025,Home & Living,0,cod,7/2/2016,Net,"1,300",261
211932,complete,HR_Moong Dal 200g,200,1,785,100148026,Soghaat,0,cod,7/2/2016,Net,200,262
211933,complete,UK_Karachi Halwa Tin Pack 400 Gms,235,1,785,100148026,Soghaat,0,cod,7/2/2016,Net,235,262
211934,complete,Al Muhafiz Sohan Halwa Almond,350,1,785,100148026,Soghaat,0,cod,7/2/2016,Net,350,262
211935,complete,bed&rest_Danika 3D,630,1,630,100148027,Home & Living,0,cod,7/2/2016,Net,630,263
211936,complete,Rajesh_RAJ001,1300,1,1300,100148028,Home & Living,0,cod,7/2/2016,Net,"1,300",261
211941,complete,UK_Soan Papdi Original 250 Gms,150,1,150,100148030,Soghaat,0,cod,7/2/2016,Net,150,264
211937,complete,emo_SS-17227-L,475,1,2425,100148029,Men's Fashion,0,cod,7/2/2016,Net,475,52
211939,complete,sst_Jessy-Regular fit-Large,1950,1,2425,100148029,Men's Fashion,0,cod,7/2/2016,Net,"1,950",52
211942,order_refunded,Al Muhafiz Sohan Halwa Almond,350,1,1628,100148031,Soghaat,0,cod,7/2/2016,Valid,350,265
211943,order_refunded,RS_Habshi Halwa Tin,280,1,1628,100148031,Soghaat,0,cod,7/2/2016,Valid,280,265
211944,order_refunded,BK5110500DG,499,2,1628,100148031,Soghaat,0,cod,7/2/2016,Valid,998,265
211945,complete,kcc_Charming Perfumed Talcum Powder-100gm,74,1,74,100148032,Beauty & Grooming,0,cod,7/2/2016,Net,74,260
211947,complete,MYWALET_MW-060-BROWN,626,1,626,100148033,Men's Fashion,0,cod,7/2/2016,Net,626,266
211948,order_refunded,sstop_etable,2465,1,2465,100148034,Computing,0,cod,7/2/2016,Valid,"2,465",267
211949,complete,sst_Logic 2-Slim Fit-Large,1950,1,1950,100148035,Men's Fashion,0,cod,7/2/2016,Net,"1,950",268
211951,canceled,Al Muhafiz Sohan Halwa Cashew,570,1,570,100148036,Soghaat,0,mcblite,7/2/2016,Gross,570,86
211952,order_refunded,samsung_ETA-U90JWSO_45,890,1,890,100148037,Mobiles & Tablets,0,cod,7/2/2016,Valid,890,269
211954,complete,Al Muhafiz Sohan Halwa Cashew,570,1,570,100148039,Soghaat,0,cod,7/2/2016,Net,570,86
211953,canceled,Al Muhafiz Sohan Halwa Walnut,510,1,510,100148038,Soghaat,0,cod,7/2/2016,Gross,510,270
211955,canceled,AKL_GMTP002_Earth Red-L,1250,1,8140,100148040,Men's Fashion,0,cod,7/2/2016,Gross,"1,250",271
211957,canceled,mm_AG-2049,6240,1,8140,100148040,Appliances,0,cod,7/2/2016,Gross,"6,240",271
211958,canceled,UC_PP-004-L,650,1,8140,100148040,Men's Fashion,0,cod,7/2/2016,Gross,650,271
211960,order_refunded,UK_Namkino Mix Nimco 5 Pcs Gift Pack,495,1,495,100148041,Soghaat,0,cod,7/2/2016,Valid,495,86
211961,complete,Samsung Galaxy J7,25999,1,25999,100148042,Mobiles & Tablets,0,cod,7/2/2016,Net,"25,999",272
211962,complete,liberty_9788174367181,200,1,200,100148043,Books,0,cod,7/2/2016,Net,200,273
211963,order_refunded,casio_MTP-1302D-1A1VDF,3050,1,3050,100148044,Men's Fashion,0,cod,7/2/2016,Valid,"3,050",86
211964,canceled,Senorita_GAK-836-RED-34,1870,1,1870,100148045,Kids & Baby,0,cod,7/2/2016,Gross,"1,870",274
211996,canceled,Dany_6954217552453,6900,1,6900,100148047,Mobiles & Tablets,0,ublcreditcard,7/2/2016,Gross,"6,900",275
211997,complete,RS_Soan Papri-250gm,150,1,150,100148048,Soghaat,0,cod,7/2/2016,Net,150,260
212003,complete,kkc_ Icy Menthol Oasis Prickly Heat Powder,80,1,80,100148049,Beauty & Grooming,0,cod,7/2/2016,Net,80,43
212004,order_refunded,kcc_jazzy,140,1,140,100148050,Beauty & Grooming,0,cod,7/2/2016,Valid,140,43
212005,order_refunded,dany_6954217942148,9500,1,9500,100148051,Mobiles & Tablets,0,cod,7/2/2016,Valid,"9,500",276
212006,complete,kkc_ Icy Menthol Oasis Prickly Heat Powder,80,1,80,100148052,Beauty & Grooming,0,cod,7/2/2016,Net,80,43
212012,complete,kcc_funky,160,1,160,100148053,Beauty & Grooming,0,cod,7/2/2016,Net,160,43
212013,complete,kcc_glamour deal,320,1,320,100148054,Beauty & Grooming,0,cod,7/2/2016,Net,320,43
212014,complete,kcc_active,180,1,480,100148055,Beauty & Grooming,0,cod,7/2/2016,Net,180,277
212015,complete,itter_AB 1214,300,1,480,100148055,Beauty & Grooming,0,cod,7/2/2016,Net,300,277
212016,canceled,Huawei_Y6 DS,13999,1,13999,100148056,Mobiles & Tablets,0,cod,7/2/2016,Gross,"13,999",278
212017,complete,UK_ Namkino Daal Moong 200 Gms,90,1,90,100148057,Soghaat,0,cod,7/2/2016,Net,90,279
212018,canceled,Haier G20,4380,1,4180,100148058,Mobiles & Tablets,200,cod,7/2/2016,Gross,"4,380",141
212019,canceled,iPhone SE-16GB,51999,1,51999,100148059,Mobiles & Tablets,0,ublcreditcard,7/2/2016,Gross,"51,999",280
212020,complete,3m_NANOPAX,1020,1,1020,100148060,Others,0,cod,7/2/2016,Net,"1,020",281
212021,complete,RS_Honey Dry Fruit Halwa,325,1,325,100148061,Soghaat,0,cod,7/2/2016,Net,325,282
212022,complete,Al Muhafiz Sohan Halwa Walnut,510,1,510,100148062,Soghaat,0,cod,7/2/2016,Net,510,283
212025,complete,Ifsha_CU-0047,399,1,99,100148064,Men's Fashion,300,cod,7/2/2016,Net,399,285
212026,complete,UK_Namkino Badshahi Mix 200 Gms,100,2,470,100148065,Soghaat,0,cod,7/2/2016,Net,200,282
212027,complete,UK_Namkino Spicy Peanuts 200 Gms,100,1,470,100148065,Soghaat,0,cod,7/2/2016,Net,100,282
212028,complete,UK_Namkino Mix Nimco 400 Gms,170,1,470,100148065,Soghaat,0,cod,7/2/2016,Net,170,282
212029,complete,Ajmery_BRR-590-M,899,1,899,100148066,Men's Fashion,0,cod,7/2/2016,Net,899,286
212031,order_refunded,Tiraaz_Tm-02-019-L,2253,1,2253,100148067,Men's Fashion,0,cod,7/2/2016,Valid,"2,253",287
212033,canceled,centrix_Scootify - Red Self Balancing Scooter,16999,1,16999,100148068,Kids & Baby,0,mygateway,7/2/2016,Gross,"16,999",288
212034,order_refunded,Audionic_B-880,1375,1,1375,100148069,Computing,0,cod,7/2/2016,Valid,"1,375",289
212035,complete,Al Muhafiz Sohan Halwa Almond,350,1,860,100148070,Soghaat,0,cod,7/2/2016,Net,350,290
212036,complete,Al Muhafiz Sohan Halwa Walnut,510,1,860,100148070,Soghaat,0,cod,7/2/2016,Net,510,290
212037,canceled,Audionic  BT125 Speaker,775,1,775,100148071,Computing,0,cod,7/2/2016,Gross,775,291
212038,order_refunded,HOL_A-802T-39,1799,1,1799,100148072,Men's Fashion,0,cod,7/2/2016,Valid,"1,799",292
212040,complete,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100148073,Beauty & Grooming,0,cod,7/2/2016,Net,240,293
212041,canceled,Al Muhafiz Sohan Halwa Almond,350,1,350,100148074,Soghaat,0,ublcreditcard,7/2/2016,Gross,350,294
212042,complete,BB_RCKBS_GARD,1695,1,1395,100148075,Home & Living,300,cod,7/2/2016,Net,"1,695",189
212044,canceled,Al Muhafiz Sohan Halwa Almond,350,1,350,100148076,Soghaat,0,ublcreditcard,7/2/2016,Gross,350,294
212045,complete,UK_Gift Box Habshi Halwa 500 Gms,340,1,1205,100148077,Soghaat,0,cod,7/2/2016,Net,340,295
212046,complete,UK_Gift Box Mix Sweets 500 Gms,330,1,1205,100148077,Soghaat,0,cod,7/2/2016,Net,330,295
212047,complete,UK_Namkino Crunchy Nut Mix 200 Gms,100,1,1205,100148077,Soghaat,0,cod,7/2/2016,Net,100,295
212048,complete,UK_Habshi Halwa Tin Pack 400 Gms,285,1,1205,100148077,Soghaat,0,cod,7/2/2016,Net,285,295
212049,complete,UK_Pheni 400 Gms,150,1,1205,100148077,Soghaat,0,cod,7/2/2016,Net,150,295
212050,complete,mm_AG-2049,6240,1,0,100148046,Appliances,0,productcredit,7/2/2016,Net,"6,240",271
212051,complete,UC_SP-042-L,700,1,0,100148046,Men's Fashion,0,productcredit,7/2/2016,Net,700,271
212053,complete,emo_MJ-21916-36,899,1,0,100148046,Men's Fashion,0,productcredit,7/2/2016,Net,899,271
212057,canceled,UC_SP-042-L,700,1,5040,100148079,Men's Fashion,0,cod,7/2/2016,Gross,700,296
212059,canceled,AKL_A131128809_SS-87_Sea Green,1675,1,5040,100148079,Women's Fashion,0,cod,7/2/2016,Gross,"1,675",296
212060,canceled,AKL_A131130523_SS-185_Blue,990,1,5040,100148079,Women's Fashion,0,cod,7/2/2016,Gross,990,296
212061,canceled,AKL_A131128827_SS-118_Ivory,1675,1,5040,100148079,Women's Fashion,0,cod,7/2/2016,Gross,"1,675",296
212062,complete,nabila_Nchant FOR Olive,6900,1,6900,100148080,Beauty & Grooming,0,cod,7/2/2016,Net,"6,900",297
212063,complete,AKL_DL-02-YELLOW,1499,1,1499,100148081,Women's Fashion,0,cod,7/2/2016,Net,"1,499",298
212064,complete,UK_Namkino Chatkhara Papdi 150 Gms,80,2,160,100148082,Soghaat,0,cod,7/2/2016,Net,160,299
212065,complete,Al Muhafiz Sohan Halwa Walnut,510,1,510,100148083,Soghaat,0,cod,7/2/2016,Net,510,300
212066,complete,jackpot_JP-14,1050,1,1050,100148084,Appliances,0,cod,7/2/2016,Net,"1,050",301
212067,complete,kcc_Glow,140,1,140,100148085,Beauty & Grooming,0,cod,7/2/2016,Net,140,302
212068,complete,RUB_Kingston_16 gb Sd Card,800,1,800,100148086,Mobiles & Tablets,0,ublcreditcard,7/2/2016,Net,800,303
212069,order_refunded,Veet_3,165,1,330,100148087,Beauty & Grooming,0,cod,7/2/2016,Valid,165,304
212070,order_refunded,Veet_5,165,1,330,100148087,Beauty & Grooming,0,cod,7/2/2016,Valid,165,304
212071,complete,kcc_Sultanat Pocket Perfume,120,1,120,100148088,Beauty & Grooming,0,cod,7/3/2016,Net,120,302
212072,order_refunded,B-power_8284384-42,2299,1,2299,100148089,Men's Fashion,0,cod,7/3/2016,Valid,"2,299",305
212074,complete,Emotions_Emo-BS-28436,2400,1,2400,100148090,Home & Living,0,cod,7/3/2016,Net,"2,400",263
212075,canceled,J&J_JJNR16,399,1,894,100148091,Kids & Baby,0,cod,7/3/2016,Gross,399,306
212076,canceled,J&J_JJPS-007XL,495,1,894,100148091,Kids & Baby,0,cod,7/3/2016,Gross,495,306
212077,complete,rub_Rubian_VR-Box With Remote,1765,1,1765,100148092,Mobiles & Tablets,0,cod,7/3/2016,Net,"1,765",307
212078,complete,J&J_JJNR16,399,1,1293,100148093,Kids & Baby,0,cod,7/3/2016,Net,399,306
212079,complete,J&J_JJPS-007XL,495,1,1293,100148093,Kids & Baby,0,cod,7/3/2016,Net,495,306
212080,complete,J&J_JJNR12,399,1,1293,100148093,Kids & Baby,0,cod,7/3/2016,Net,399,306
212081,order_refunded,nabila_Ngage FOR Honey,6900,1,6900,100148094,Beauty & Grooming,0,cod,7/3/2016,Valid,"6,900",308
212082,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100148095,Soghaat,0,cod,7/3/2016,Net,350,309
212083,canceled,UK_Gift Box Pistachio Delight 500 Gms,370,1,870,100148096,Soghaat,0,cod,7/3/2016,Gross,370,310
212084,canceled,UK_Gift Box Habshi Halwa 500 Gms,340,1,870,100148096,Soghaat,0,cod,7/3/2016,Gross,340,310
212085,canceled,UK_Namkino Mix Nimco 200 Gms,80,2,870,100148096,Soghaat,0,cod,7/3/2016,Gross,160,310
212086,canceled,Truck Art Round metal tray,3500,1,9353.02,100148097,Home & Living,0,mygateway,7/3/2016,Gross,"3,500",311
212087,canceled,UK_Soan Papdi Orange 250 Gms,150,1,1040,100148098,Soghaat,0,cod,7/3/2016,Gross,150,312
212088,canceled,UK_Namkino All In One 200 Gms,80,1,1040,100148098,Soghaat,0,cod,7/3/2016,Gross,80,312
212089,canceled,RS_Soan Papri-250gm,150,1,1040,100148098,Soghaat,0,cod,7/3/2016,Gross,150,312
212090,canceled,RS_Karachi Halwa Tin,280,1,1040,100148098,Soghaat,0,cod,7/3/2016,Gross,280,312
212091,canceled,RS_Double Delight,380,1,1040,100148098,Soghaat,0,cod,7/3/2016,Gross,380,312
212092,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100148099,Soghaat,0,cod,7/3/2016,Net,350,313
212093,complete,CK_530-Vest-XLarge,203,1,203,100148100,Men's Fashion,0,cod,7/3/2016,Net,203,314
212095,canceled,CK_530-Underwear-XLarge,203,1,203,100148101,Men's Fashion,0,cod,7/3/2016,Gross,203,314
212097,complete,closecomfort_PC8,29000,1,29000,100148102,Appliances,0,cod,7/3/2016,Net,"29,000",315
212098,order_refunded,edifier_XM6-PF,7930,1,7930,100148103,Computing,0,cod,7/3/2016,Valid,"7,930",316
212099,order_refunded,cr_AJWA DATES (400 GM),925,1,925,100148104,Soghaat,0,cod,7/3/2016,Valid,925,317
212100,order_refunded,west point_WF-306,3070,1,3070,100148105,Appliances,0,cod,7/3/2016,Valid,"3,070",317
212101,order_refunded,Veet_4,165,1,165,100148106,Beauty & Grooming,0,cod,7/3/2016,Valid,165,318
212102,complete,kcc_glamour deal,320,1,320,100148107,Beauty & Grooming,0,cod,7/3/2016,Net,320,319
212103,order_refunded,qzs_Black V-Neck T-Shirt,800,1,800,100148108,Men's Fashion,0,cod,7/3/2016,Valid,800,320
212104,order_refunded,sm-SamsungC3520,6700,1,6700,100148109,Mobiles & Tablets,0,cod,7/3/2016,Valid,"6,700",321
212105,order_refunded,qzs_V-neck by QZS Clothing,550,1,550,100148110,Men's Fashion,0,cod,7/3/2016,Valid,550,321
212106,complete,vitamin_Kojic Acid Whitening Face Wash,280,1,280,100148111,Beauty & Grooming,0,cod,7/3/2016,Net,280,322
212107,canceled,Dany_6954217552453,6900,1,6900,100148112,Mobiles & Tablets,0,ublcreditcard,7/3/2016,Gross,"6,900",275
212109,canceled,RT002-M,2339,1,22824,100148113,Men's Fashion,0,mygateway,7/3/2016,Gross,"2,339",323
212111,canceled,shubinak_SN-ERT-13-S - 34,1200,1,22824,100148113,Men's Fashion,0,mygateway,7/3/2016,Gross,"1,200",323
212113,canceled,shubinak_SN-ERT-13-grey-S - 34,1200,1,22824,100148113,Men's Fashion,0,mygateway,7/3/2016,Gross,"1,200",323
212115,canceled,AKL_A131128767_SS-25_Light Blue,3775,1,22824,100148113,Women's Fashion,0,mygateway,7/3/2016,Gross,"3,775",323
212116,canceled,AKL_A131130507_SS-161_Blue,3975,2,22824,100148113,Women's Fashion,0,mygateway,7/3/2016,Gross,"7,950",323
212117,canceled,Silkasia_Cream Stylish Embroidered Dress,4500,1,22824,100148113,Women's Fashion,0,mygateway,7/3/2016,Gross,"4,500",323
212118,canceled,UK_Soan Papdi Original 250 Gms,150,1,22824,100148113,Soghaat,0,mygateway,7/3/2016,Gross,150,323
212119,canceled,UK_Namkino Crunchy Nut Mix 200 Gms,100,1,22824,100148113,Soghaat,0,mygateway,7/3/2016,Gross,100,323
212120,canceled,UK_ Namkino Lajawab Mix 200 Gms,80,1,22824,100148113,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212121,canceled,UK_Namkino Masala Sev 200 Gms,80,1,22824,100148113,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212122,canceled,UK_Kala Jamun Tin Pack 500 Gms,260,1,22824,100148113,Soghaat,0,mygateway,7/3/2016,Gross,260,323
212123,canceled,Dany_6954217552453,6900,1,6900,100148114,Mobiles & Tablets,0,ublcreditcard,7/3/2016,Gross,"6,900",275
212124,canceled,QMobile Bolt T50,3750,1,3750,100148115,Mobiles & Tablets,0,internetbanking,7/3/2016,Gross,"3,750",324
212126,canceled,AKL_A131128767_SS-25_Light Blue,3775,1,20987,100148116,Women's Fashion,0,mygateway,7/3/2016,Gross,"3,775",323
212127,canceled,Silkasia_Cream Stylish Embroidered Dress,4500,1,20987,100148116,Women's Fashion,0,mygateway,7/3/2016,Gross,"4,500",323
212128,canceled,UK_Kala Jamun Tin Pack 500 Gms,260,1,20987,100148116,Soghaat,0,mygateway,7/3/2016,Gross,260,323
212129,canceled,UK_Namkino Mix Nimco 200 Gms,80,1,20987,100148116,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212130,canceled,UK_ Namkino Lajawab Mix 200 Gms,80,1,20987,100148116,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212131,canceled,UK_Namkino All In One 200 Gms,80,1,20987,100148116,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212132,canceled,UK_Soan Papdi Original 250 Gms,150,1,20987,100148116,Soghaat,0,mygateway,7/3/2016,Gross,150,323
212133,canceled,UK_Namkino Masala Sev 200 Gms,80,1,20987,100148116,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212134,canceled,Farah_3-B,2996,2,20987,100148116,Women's Fashion,0,mygateway,7/3/2016,Gross,"5,992",323
212135,canceled,shubinak_SN-ERT-13-S - 34,1200,2,20987,100148116,Men's Fashion,0,mygateway,7/3/2016,Gross,"2,400",323
212137,canceled,shubinak_SN-ERT-13-grey-M - 36,1200,2,20987,100148116,Men's Fashion,0,mygateway,7/3/2016,Gross,"2,400",323
212140,canceled,AKL_A131128767_SS-25_Light Blue,3775,1,14995,100148117,Women's Fashion,0,mygateway,7/3/2016,Gross,"3,775",323
212141,canceled,Silkasia_Cream Stylish Embroidered Dress,4500,1,14995,100148117,Women's Fashion,0,mygateway,7/3/2016,Gross,"4,500",323
212142,canceled,UK_Kala Jamun Tin Pack 500 Gms,260,1,14995,100148117,Soghaat,0,mygateway,7/3/2016,Gross,260,323
212143,canceled,UK_Namkino Mix Nimco 200 Gms,80,1,14995,100148117,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212144,canceled,UK_ Namkino Lajawab Mix 200 Gms,80,1,14995,100148117,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212145,canceled,UK_Namkino All In One 200 Gms,80,1,14995,100148117,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212146,canceled,UK_Soan Papdi Original 250 Gms,150,1,14995,100148117,Soghaat,0,mygateway,7/3/2016,Gross,150,323
212147,canceled,UK_Namkino Masala Sev 200 Gms,80,1,14995,100148117,Soghaat,0,mygateway,7/3/2016,Gross,80,323
212148,canceled,shubinak_SN-ERT-13-S - 34,1200,2,14995,100148117,Men's Fashion,0,mygateway,7/3/2016,Gross,"2,400",323
212150,canceled,shubinak_SN-ERT-13-grey-M - 36,1200,2,14995,100148117,Men's Fashion,0,mygateway,7/3/2016,Gross,"2,400",323
212152,complete,kcc_krone deal,360,1,360,100148118,Beauty & Grooming,0,cod,7/3/2016,Net,360,325
212153,complete,kcc_bakheer,120,1,120,100148119,Home & Living,0,cod,7/3/2016,Net,120,325
212154,order_refunded,bata_comfit-8744557-41-7,799,1,799,100148120,Men's Fashion,0,cod,7/3/2016,Valid,799,326
212157,complete,JBS_TAT-173,820,1,2700,100148121,Home & Living,0,cod,7/3/2016,Net,820,23
212158,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100148122,Soghaat,0,cod,7/3/2016,Net,350,327
212159,complete,RS_Kaju Barfi,425,1,425,100148123,Soghaat,0,cod,7/3/2016,Net,425,327
212160,canceled,kkc_Jasmine King Air Freshener,144,1,144,100148124,Home & Living,0,cod,7/3/2016,Gross,144,133
212161,complete,kcc_krone deal,360,1,360,100148125,Beauty & Grooming,0,cod,7/3/2016,Net,360,328
212162,complete,kcc_Oudh Pocket Perfume,120,1,0,100148126,Beauty & Grooming,0,customercredit,7/3/2016,Net,120,329
212163,order_refunded,kcc_Cool Pocket Perfume,120,1,120,100148127,Beauty & Grooming,0,cod,7/3/2016,Valid,120,330
212164,order_refunded,Hstyle_HW-2016165,350,1,350,100148128,Beauty & Grooming,0,cod,7/3/2016,Valid,350,331
212165,complete,kcc_glamour deal,320,1,320,100148129,Beauty & Grooming,0,cod,7/3/2016,Net,320,332
212166,canceled,Al Muhafiz Sohan Halwa Almond,350,1,350,100148130,Soghaat,0,cod,7/3/2016,Gross,350,333
212167,complete,Al Muhafiz Sohan Halwa Almond,350,1,1150,100148131,Soghaat,0,cod,7/3/2016,Net,350,334
212168,complete,itter_AB 1126,800,1,1150,100148131,Beauty & Grooming,0,cod,7/3/2016,Net,800,334
212169,order_refunded,emo_Emo-VB-12 Black Blazer,3299,1,3299,100148132,Men's Fashion,0,cod,7/3/2016,Valid,"3,299",140
212170,canceled,emo_Emo-VB-12 Black Blazer,3299,1,3299,100148133,Men's Fashion,0,ublcreditcard,7/3/2016,Gross,"3,299",140
212171,complete,kcc_glamour deal,320,1,320,100148134,Beauty & Grooming,0,cod,7/3/2016,Net,320,335
212172,complete,vitamin_Ultra Gainer,1200,1,1200,100148135,Health & Sports,0,cod,7/3/2016,Net,"1,200",336
212173,complete,Audionic_B-710,1175,1,1175,100148136,Computing,0,cod,7/3/2016,Net,"1,175",337
212174,order_refunded,BK1010200BR,99,1,99,100148137,Soghaat,0,cod,7/3/2016,Valid,99,338
212175,complete,Dany_AUK-650 ,4200,1,4200,100148138,Mobiles & Tablets,0,cod,7/3/2016,Net,"4,200",339
212176,complete,RS_Double Delight,380,1,605,100148139,Soghaat,0,cod,7/3/2016,Net,380,340
212177,complete,UK_Soan Papdi Original 250 Gms,150,1,605,100148139,Soghaat,0,cod,7/3/2016,Net,150,340
212178,complete,UK_Tea Rusk Regular 220 Gms,75,1,605,100148139,Soghaat,0,cod,7/3/2016,Net,75,340
212179,canceled,UK_Namkino All In One 200 Gms,80,1,240,100148140,Soghaat,0,cod,7/3/2016,Gross,80,341
212180,canceled,UK_Namkino Khat Mitha Mix 200 Gms,80,1,240,100148140,Soghaat,0,cod,7/3/2016,Gross,80,341
212181,canceled,UK_ Namkino Lajawab Mix 200 Gms,80,1,240,100148140,Soghaat,0,cod,7/3/2016,Gross,80,341
212182,complete,UK_Namkino Mix Nimco 200 Gms,80,1,80,100148141,Soghaat,0,cod,7/3/2016,Net,80,341
212183,complete,UK_Namkino Daal Moth Classic 160 Gms,90,1,90,100148142,Soghaat,0,cod,7/3/2016,Net,90,341
212184,complete,UK_Gift Box Sohan Halwa 500 Gms,340,2,680,100148143,Soghaat,0,internetbanking,7/3/2016,Net,680,342
212185,complete,UK_ Namkino Daal Moong 200 Gms,90,3,1435,100148144,Soghaat,0,cod,7/3/2016,Net,270,343
212186,complete,UK_Gulab Jamun Tin Pack  1000 Gms,520,1,1435,100148144,Soghaat,0,cod,7/3/2016,Net,520,343
212187,complete,UK_Habshi Halwa Tin Pack 400 Gms,285,1,1435,100148144,Soghaat,0,cod,7/3/2016,Net,285,343
212188,complete,UK_Namkino Mix Nimco 200 Gms,80,2,1435,100148144,Soghaat,0,cod,7/3/2016,Net,160,343
212189,complete,UK_Namkino Crunchy Nut Mix 200 Gms,100,2,1435,100148144,Soghaat,0,cod,7/3/2016,Net,200,343
212190,canceled,UK_Namkino Khat Mitha Mix 200 Gms,80,1,160,100148145,Soghaat,0,mygateway,7/3/2016,Gross,80,341
212191,canceled,UK_Namkino All In One 200 Gms,80,1,160,100148145,Soghaat,0,mygateway,7/3/2016,Gross,80,341
212192,canceled,AC_ac168-yellow,1019,1,1019,100148146,Women's Fashion,0,ublcreditcard,7/3/2016,Gross,"1,019",344
212193,complete,BK1010200BR,99,1,99,100148147,Soghaat,0,cod,7/3/2016,Net,99,345
212194,complete,UK_Namkino All In One 200 Gms,80,1,240,100148148,Soghaat,0,cod,7/3/2016,Net,80,341
212195,complete,UK_Namkino Khat Mitha Mix 200 Gms,80,1,240,100148148,Soghaat,0,cod,7/3/2016,Net,80,341
212196,complete,UK_ Namkino Lajawab Mix 200 Gms,80,1,240,100148148,Soghaat,0,cod,7/3/2016,Net,80,341
212197,complete,audionic6-954217-562582,585,1,585,100148149,Computing,0,cod,7/3/2016,Net,585,346
212199,canceled,Emo_SS-21775-41,1199,1,1199,100148151,Men's Fashion,0,mcblite,7/3/2016,Gross,"1,199",347
212198,complete,RS_Baklawa 500gm,330,1,330,100148150,Soghaat,0,cod,7/3/2016,Net,330,348
212201,order_refunded,Hawks_A17,425,1,425,100148152,Men's Fashion,0,cod,7/3/2016,Valid,425,349
212202,complete,urban_URT0023-L,1200,1,1200,100148153,Men's Fashion,0,cod,7/3/2016,Net,"1,200",350
212204,refund,Bold_Fresh,299,1,299,100148154,Beauty & Grooming,0,cod,7/3/2016,Valid,299,351
212205,canceled,Al Muhafiz Sohan Halwa Cashew,570,1,5288,100148155,Soghaat,0,mygateway,7/3/2016,Gross,570,352
